file_path,source,extension,size_mb,candidate_type,keyword_hits,read_status,columns_or_keys_preview,first_row_preview,priority_score
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase4d_label_candidate_preview.csv,local_scan,.csv,0.0649,PE_SER_candidate,,read_ok,candidate_rank;source_file;preview_row;patient_folder;biomarker_tier;nonzero_seg_frames;volume_proxy_mm3;tumor_volume_proxy_cm3;mean_mask_pixels_per_nonzero_frame;matched_nonzero_frames;mean_abs_z_error_mm;median_abs_z_error_mm;study_folder;seg_series_uid;matched_mr_series_uid;nonzero_frames_with_seg_z;max_abs_z_error_mm;example_overlay_created;NumberOfFrames;segment_numbers;series_folder;series_path;seg_series_uid_inventory;FrameOfReferenceUID;referenced_series_uids;n_referenced_series_uids;seg_number_of_frames;matched_mr_protocol_name;seg_series_path;seg_frame_of_reference_uid;matched_mr_series_path;matched_mr_series_description;nonzero_frames;ProtocolName;Manufacturer;folder_modality_prefix;SeriesInstanceUID;SeriesDescription;segment_nonzero_frame_counts;n_series,1;/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase;0;ISPY2-100899;z_verified_shape_warning;80;4621308.91883594;4621.30891883594;65490.4625;80;0.0;0.0;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;1.3.6.1.4.1.14519.5.2.1.12189572549353642826766136;;;;;,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase3d_verified_biomarker_table.csv,local_scan,.csv,0.0497,PE_SER_candidate,,read_ok,patient_folder;study_folder;seg_series_uid;matched_mr_series_uid;link_status;link_confidence;status;biomarker_tier;nonzero_seg_frames;total_mask_pixels;volume_proxy_mm3;tumor_volume_proxy_cm3;mean_mask_pixels_per_nonzero_frame;row_spacing_mm;col_spacing_mm;slice_thickness_mm;matched_nonzero_frames;shape_matched_frames;shape_match_fraction;mean_abs_z_error_mm;median_abs_z_error_mm;max_abs_z_error_mm;pct_frames_within_1mm;pct_frames_within_2mm;pct_frames_within_5mm,ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;1.3.6.1.4.1.14519.5.2.1.12189572549353642826766136;same_patient_same_study_best_mr;medium;z_ready_shape_warning;z_verified_shape_warning;80;5239237;4621308.91883594;4621.30891883594;65490.4625;0.6641;0.6641;2.0;80;0;0.0;0.0,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase3c_geometry_matching_qc.csv,local_scan,.csv,0.0457,PE_SER_candidate,,read_ok,patient_folder;study_folder;seg_series_uid;matched_mr_series_uid;link_status;link_confidence;status;seg_frames;seg_rows;seg_cols;nonzero_seg_frames;total_mask_pixels;row_spacing_mm;col_spacing_mm;slice_thickness_mm;volume_proxy_mm3;mr_slices_with_z;nonzero_frames_with_seg_z;matched_nonzero_frames;shape_matched_frames;mean_abs_z_error_mm;median_abs_z_error_mm;max_abs_z_error_mm;pct_frames_within_1mm;pct_frames_within_2mm;pct_frames_within_5mm;example_overlay_created,ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;1.3.6.1.4.1.14519.5.2.1.12189572549353642826766136;same_patient_same_study_best_mr;medium;z_ready_shape_warning;80;256;256;80;5239237;0.6641;0.6641;2.0;4621308.91883594;106;80;80;0,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7a_seg_segment_label_audit.csv,local_scan,.csv,0.0275,PE_SER_candidate,,read_ok,segment_number;segment_label;segment_description;algorithm_type;nonzero_frames;max_frame_pixels;max_frame_fraction;total_mask_pixels;total_mask_fraction_3d;score;score_reason;case_no;patient_folder;study_folder;seg_series_uid,"1;VOLSER Analysis Mask;VOLSER,BACKGROUND=475,SER PE THRESHOLD=70;SEMIAUTOMATIC;80;65536;1.0;5239237;0.9993051528930664;-250.0;exclude_label_word;full_slice_or_too_large;large_t;1;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787",56
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/one_patient_vascular_atlas_features.csv,local_scan,.csv,0.0006,PE_SER_candidate,,read_ok,status;patient_folder;series_path;used_slices;height;width;voxel_mm3;prototype_tumor_voxels;prototype_volume_mm3;surface_mm2;sphericity;compactness;mean_normalized_signal_roi;vessel_density_tumor_2d;vessel_density_peritumor_2d,success_prototype_roi_not_clinical;ISPY2-100899;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;106;512;512;0.8820576200000001;2261653;1994908.2624458603;1104611.1659843083;0.06937824583190796;0.0017183387566818483;0.7066951990127563;0.06839960849475338;0.008182403236186448,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/130_segmentation_qc_overlay_grid.png,local_scan,.png,22.9183,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7c_fractional_threshold_audit.csv,local_scan,.csv,14.196,mask_or_segmentation_candidate,,read_ok,threshold;threshold_status;score;nonzero_frames;max_frame_pixels;median_nonzero_frame_pixels;max_frame_fraction;median_nonzero_frame_fraction;total_mask_fraction_3d;total_mask_pixels;case_no;patient_folder;study_folder;seg_series_uid;seg_file,0.49;reject_full_or_large;-100.0;80;65536;65536.0;1.0;1.0;0.9993051528930664;5239237;1;ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase3a_feature_precheck.csv,local_scan,.csv,2.8567,mask_or_segmentation_candidate,,read_ok,patient_folder;study_folder;seg_series_uid;seg_first_dcm;seg_series_path;link_status;link_confidence;matched_mr_series_uid;matched_mr_series_path;matched_mr_first_dcm;matched_mr_series_description;matched_mr_protocol_name;matched_mr_dcm_count;segment_labels;has_seg_file;has_mr_file;matched_mr_dcm_count_num;decode_status;n_frames;nonzero_frames;total_mask_pixels;volume_proxy_mm3;segment_pixel_counts;phase3_ready_basic,ISPY2-100899;1.3.6.1.4.1.14519.5.2.1.19140731108220017646017623;1.3.6.1.4.1.14519.5.2.1.17067099251972717303844787;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;same_patient_same_study_best_mr;medium;1.3.6.1.4.1.14519.5.2.1.12189572549353642826766136;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;/home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.;ISPY2: Ph3/AX VIBRANT-SERIES;;106;1:VOLSER Analysis Mask:SEMIAUTOMATIC;yes;yes;106;success;80;80,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_010.png,local_scan,.png,0.6939,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_009.png,local_scan,.png,0.6693,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_011.png,local_scan,.png,0.6683,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_012.png,local_scan,.png,0.6366,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_007.png,local_scan,.png,0.6071,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_005.png,local_scan,.png,0.5914,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_008.png,local_scan,.png,0.5539,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_006.png,local_scan,.png,0.5524,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_003.png,local_scan,.png,0.1756,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_001.png,local_scan,.png,0.1692,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_004.png,local_scan,.png,0.161,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_002.png,local_scan,.png,0.0915,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/131_segmentation_qc_status_counts.png,local_scan,.png,0.0544,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/182_phase7b_mask_fraction_distribution.png,local_scan,.png,0.0514,mask_or_segmentation_candidate,mask,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/191_phase7c_selected_mask_fraction.png,local_scan,.png,0.0474,mask_or_segmentation_candidate,mask,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/140_phase6a_tumor_area_mm2.png,local_scan,.png,0.0469,mask_or_segmentation_candidate,tumor,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/222_phase7f_mask_fraction_distribution.png,local_scan,.png,0.044,mask_or_segmentation_candidate,mask,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/202_phase7d_tumor_area.png,local_scan,.png,0.0404,mask_or_segmentation_candidate,tumor,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/segmentation_qc_case_audit.md,local_scan,.md,0.0204,mask_or_segmentation_candidate,segmentation,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/phase7e_recovered_tumor_label_merge.md,local_scan,.md,0.0202,mask_or_segmentation_candidate,tumor,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/172_phase7a_mask_fraction_distribution.png,local_scan,.png,0.0185,mask_or_segmentation_candidate,mask,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/seg_mask_qc_features.md,local_scan,.md,0.0179,mask_or_segmentation_candidate,mask,not_opened,,,56
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/phase7d_recovered_tumor_vascular_features.md,local_scan,.md,0.0152,mask_or_segmentation_candidate,tumor,not_opened,,,56
